availability,category,description,num_reviews,price,price_excl_tax,price_incl_tax,product_type,stars,tax,title,upc,url
12,add a comment,,0,15.71,15.71,15.71,books,0,0.0,One with You (Crossfire #5),81ef44fcc5f454df,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html
12,horror,,0,36.97,36.97,36.97,books,0,0.0,Psycho: Sanitarium (Psycho #1.5),b8d7b3f5c7a95d65,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html
12,business,,0,43.14,43.14,43.14,books,0,0.0,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,8976d9161c027142,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html
12,default,,0,49.67,49.67,49.67,books,0,0.0,Raspberry Pi Electronics Projects for the Evil Genius,ebf81a62e4798fd1,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html
11,mystery,,0,27.26,27.26,27.26,books,0,0.0,The Widow,6159d8b187831770,https://books.toscrape.com/catalogue/the-widow_609/index.html
12,food and drink,,0,38.77,38.77,38.77,books,0,0.0,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",a4eef523118805ef,https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
12,mystery,,0,26.8,26.8,26.8,books,0,0.0,Poisonous (Max Revere Novels #3),abdd91e96515a617,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html
12,historical fiction,,0,39.01,39.01,39.01,books,0,0.0,A Paris Apartment,63343e287971bb0c,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
12,mystery,,0,59.48,59.48,59.48,books,0,0.0,Boar Island (Anna Pigeon #19),49b24c6a41b82bd2,https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
11,nonfiction,,0,11.68,11.68,11.68,books,0,0.0,"The Sleep Revolution: Transforming Your Life, One Night at a Time",985991708c47003e,https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
11,default,,0,48.39,48.39,48.39,books,0,0.0,Troublemaker: Surviving Hollywood and Scientology,515cb8fcafb1ad98,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html
12,romance,,0,40.83,40.83,40.83,books,0,0.0,Dirty (Dive Bar #1),df7e628bad5782b4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
12,horror,,0,48.64,48.64,48.64,books,0,0.0,Can You Keep a Secret? (Fear Street Relaunch #4),d069086944f2e330,https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
11,romance,,0,47.67,47.67,47.67,books,0,0.0,Off the Hook (Fishing for Trouble #1),b783ce08802cd1d1,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
11,mystery,,0,13.71,13.71,13.71,books,0,0.0,Playing with Fire,05a61a3bd8ca4149,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
11,biography,,0,21.15,21.15,21.15,books,0,0.0,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",b06599b108e83f98,https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
11,science fiction,,0,48.74,48.74,48.74,books,0,0.0,Sleeping Giants (Themis Files #1),f435aa99d864077d,https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
11,romance,,0,53.98,53.98,53.98,books,0,0.0,Take Me Home Tonight (Rock Star Romance #3),cf62fa272b5f0fa3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
11,fiction,,0,59.45,59.45,59.45,books,0,0.0,The Improbability of Love,437d8dea9272d0a9,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
12,default,,0,56.51,56.51,56.51,books,0,0.0,Eleanor & Park,6983328f15506cb9,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
12,politics,,0,56.86,56.86,56.86,books,0,0.0,Equal Is Unfair: America's Misguided Fight Against Income Inequality,3968e3fbf4695d7c,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
12,food and drink,,0,20.1,20.1,20.1,books,0,0.0,Everyday Italian: 125 Simple and Delicious Recipes,76319fe9d8b465a3,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
11,business,,0,21.0,21.0,21.0,books,0,0.0,The Art of Startup Fundraising,1c584f82a7a1c4f0,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
12,mystery,,0,11.84,11.84,11.84,books,0,0.0,Hide Away (Eve Duncan #20),bddc6fd036eb6279,https://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html
12,nonfiction,,0,41.46,41.46,41.46,books,0,0.0,Furiously Happy: A Funny Book About Horrible Things,c6a29d6df8de968c,https://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html
11,womens fiction,,0,48.49,48.49,48.49,books,0,0.0,Grey (Fifty Shades #4),b5953ca1f8a0b8d7,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
11,womens fiction,,0,20.46,20.46,20.46,books,0,0.0,Keep Me Posted,20dc4f1ac5d4fd9c,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
11,autobiography,,0,40.85,40.85,40.85,books,0,0.0,Lab Girl,825d6c44da3ca5a6,https://books.toscrape.com/catalogue/lab-girl_595/index.html
11,young adult,,0,51.34,51.34,51.34,books,0,0.0,"Exit, Pursued by a Bear",c65c25d990fc7025,https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
11,historical fiction,,0,17.28,17.28,17.28,books,0,0.0,Lilac Girls,bade9943ee01b63f,https://books.toscrape.com/catalogue/lilac-girls_597/index.html
11,fiction,,0,45.14,45.14,45.14,books,0,0.0,Lies and Other Acts of Love,469508882dfc1991,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html
11,autobiography,,0,27.18,27.18,27.18,books,0,0.0,M Train,5569c3fea112718e,https://books.toscrape.com/catalogue/m-train_598/index.html
11,nonfiction,,0,16.89,16.89,16.89,books,0,0.0,"Mother, Can You Not?",28b2df9fadc9f07e,https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html
11,fiction,,0,13.34,13.34,13.34,books,0,0.0,Mothering Sunday,47e1b2d43f709995,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html
11,psychology,,0,56.27,56.27,56.27,books,0,0.0,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,ce8666d9b42fc9a0,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
10,nonfiction,,0,24.57,24.57,24.57,books,0,0.0,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",34669b2e9d407d3a,https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
11,romance,,0,14.75,14.75,14.75,books,0,0.0,A Gentleman's Position (Society of Gentlemen #3),40c4bf520c17de54,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
11,fiction,,0,48.48,48.48,48.48,books,0,0.0,11/22/63,a9d7b75461084a26,https://books.toscrape.com/catalogue/112263_583/index.html
11,nonfiction,,0,19.53,19.53,19.53,books,0,0.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,2b69dec0193511d9,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
11,default,,0,20.88,20.88,20.88,books,0,0.0,Adultery,bb967277222e689c,https://books.toscrape.com/catalogue/adultery_586/index.html
11,business,,0,21.59,21.59,21.59,books,0,0.0,Born for This: How to Find the Work You Were Meant to Do,816180220e8cb419,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
10,health,,0,49.71,49.71,49.71,books,0,0.0,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,96aa539bfd4c07e2,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
11,science fiction,,0,21.36,21.36,21.36,books,0,0.0,Arena,2c34f9432069b52b,https://books.toscrape.com/catalogue/arena_587/index.html
11,food and drink,,0,20.5,20.5,20.5,books,0,0.0,Cravings: Recipes for What You Want to Eat,2587c54f5530dafc,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
9,novels,,0,54.81,54.81,54.81,books,0,0.0,Suzie Snowflake: One beautiful flake (a self-esteem story),0e095ed785af7e43,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
11,fiction,,0,16.34,16.34,16.34,books,0,0.0,Daredevils,f608c903c451f387,https://books.toscrape.com/catalogue/daredevils_590/index.html
9,young adult,,0,54.4,54.4,54.4,books,0,0.0,The Alien Club,e77594ece9b9d1fe,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
9,health,,0,52.98,52.98,52.98,books,0,0.0,The Art and Science of Low Carbohydrate Living,f9c87ccb2bc4853b,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
9,religion,,0,24.57,24.57,24.57,books,0,0.0,The Book of Mormon,3f25a2fedae191cc,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
9,science,,0,55.91,55.91,55.91,books,0,0.0,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",ca74f2e3c35a3e77,https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
9,default,,0,16.68,16.68,16.68,books,0,0.0,The Flowers Lied,33396269bcce166f,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
9,humor,,0,43.68,43.68,43.68,books,0,0.0,Dress Your Family in Corduroy and Denim,7e9068872228c474,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
9,young adult,,0,33.23,33.23,33.23,books,0,0.0,Don't Forget Steven,e845d305f64154f1,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
9,sequential art,,0,33.95,33.95,33.95,books,0,0.0,"Fruits Basket, Vol. 9 (Fruits Basket #9)",97187f5cf0385da3,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
9,spirituality,,0,20.91,20.91,20.91,books,0,0.0,If I Gave You God's Phone Number....: Searching for Spirituality in America,8fab4c4f6f82a4ce,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
9,default,,0,47.44,47.44,47.44,books,0,0.0,Modern Day Fables,6baac632f7711e26,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html
9,childrens,,0,25.08,25.08,25.08,books,0,0.0,Nap-a-Roo,913e7109cec0cb4c,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html
9,default,,0,10.41,10.41,10.41,books,0,0.0,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",ee6c67859d70186b,https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
9,food and drink,,0,12.34,12.34,12.34,books,0,0.0,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",65cfc9f242c2984a,https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
9,default,,0,44.05,44.05,44.05,books,0,0.0,The New Brand You: Your New Image Makes the Sale for You,4b50fb1359ebf35d,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
9,fiction,,0,28.03,28.03,28.03,books,0,0.0,The Shack,903a9f8090104c2c,https://books.toscrape.com/catalogue/the-shack_576/index.html
9,default,,0,11.82,11.82,11.82,books,0,0.0,Underlying Notes,0967effecd292a86,https://books.toscrape.com/catalogue/underlying-notes_577/index.html
9,default,,0,58.87,58.87,58.87,books,0,0.0,Unlimited Intuition Now,4fd0a2a350f016e6,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html
9,add a comment,,0,58.05,58.05,58.05,books,0,0.0,Watchmen,d1848064c54e01c7,https://books.toscrape.com/catalogue/watchmen_579/index.html
9,add a comment,,0,48.27,48.27,48.27,books,0,0.0,Without Shame,ab60e6f5a63e1cfb,https://books.toscrape.com/catalogue/without-shame_580/index.html
8,nonfiction,,0,38.89,38.89,38.89,books,0,0.0,Smarter Faster Better: The Secrets of Being Productive in Life and Business,a2475a245c9907c4,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
8,young adult,,0,28.93,28.93,28.93,books,0,0.0,South of Sunshine,331c26103d885cae,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
8,business,,0,36.91,36.91,36.91,books,0,0.0,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,a2308a936e898d48,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
8,default,,0,41.39,41.39,41.39,books,0,0.0,The Martian (The Martian #1),9afd00e81d6208e6,https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
8,nonfiction,,0,28.45,28.45,28.45,books,0,0.0,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",5a0d2e9284004266,https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
8,art,,0,43.02,43.02,43.02,books,0,0.0,The New Drawing on the Right Side of the Brain,3eec766dda26fa64,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
8,short stories,,0,35.88,35.88,35.88,books,0,0.0,The Grownup,1bba4b1ba23ed2d6,https://books.toscrape.com/catalogue/the-grownup_546/index.html
8,fiction,,0,51.15,51.15,51.15,books,0,0.0,The High Mountains of Portugal,4f283dfcbeccc0d4,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
8,default,,0,43.62,43.62,43.62,books,0,0.0,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),e0bdd79c7304ee8d,https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
8,christian fiction,,0,39.67,39.67,39.67,books,0,0.0,Shadows of the Past (Logan Point #1),bee6e93e9976f4fa,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
8,nonfiction,,0,39.36,39.36,39.36,books,0,0.0,When Breath Becomes Air,b69c852e7e3956af,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
8,nonfiction,,0,17.76,17.76,17.76,books,0,0.0,Why Not Me?,04f6c929888f4f11,https://books.toscrape.com/catalogue/why-not-me_554/index.html
9,add a comment,,0,35.79,35.79,35.79,books,0,0.0,23 Degrees South: A Tropical Tale of Changing Whether...,61cf7eb9d2cd8bb0,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
9,add a comment,,0,50.49,50.49,50.49,books,0,0.0,A Hero's Curse (The Unseen Chronicles #1),c181ca8eabe7d18c,https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
8,nonfiction,,0,34.06,34.06,34.06,books,0,0.0,"Zero to One: Notes on Startups, or How to Build the Future",e77033ce559947f7,https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
9,fantasy,,0,56.63,56.63,56.63,books,0,0.0,A Shard of Ice (The Black Symphony Saga #1),63d5f1651880dcea,https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
9,art,,0,48.63,48.63,48.63,books,0,0.0,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,d6d9ffea95f2f8bf,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
9,nonfiction,,0,35.92,35.92,35.92,books,0,0.0,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,7186241e043de5dc,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
8,fiction,,0,58.54,58.54,58.54,books,0,0.0,Miller's Valley,bff270fe9c86a5a9,https://books.toscrape.com/catalogue/millers-valley_534/index.html
8,young adult,,0,36.39,36.39,36.39,books,0,0.0,My Life Next Door (My Life Next Door ),9a7291b89bd5445c,https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
8,travel,,0,36.94,36.94,36.94,books,0,0.0,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,1809259a5a5f1d8d,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
8,music,,0,31.19,31.19,31.19,books,0,0.0,Please Kill Me: The Uncensored Oral History of Punk,4a823d80aa30dbb0,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
8,philosophy,,0,54.21,54.21,54.21,books,0,0.0,Proofs of God: Classical Arguments from Tertullian to Barth,d56d0710668bb39c,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
8,poetry,,0,53.64,53.64,53.64,books,0,0.0,Out of Print: City Lights Spotlight No. 14,c0fc0cd215ee1724,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
8,nonfiction,,0,21.82,21.82,21.82,books,0,0.0,Rising Strong,52fc458ffc756faf,https://books.toscrape.com/catalogue/rising-strong_539/index.html
8,sequential art,,0,14.1,14.1,14.1,books,0,0.0,Roller Girl,aeb51dfbe8aeec59,https://books.toscrape.com/catalogue/roller-girl_540/index.html
8,art,,0,10.29,10.29,10.29,books,0,0.0,History of Beauty,8a150fd8ff5d7686,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html
8,poetry,,0,40.45,40.45,40.45,books,0,0.0,Howl and Other Poems,b7870fa6dc088fbb,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
8,fiction,,0,21.96,21.96,21.96,books,0,0.0,Hystopia: A Novel,0bfdef63285d3019,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html
